task_id,category,gold_label,predicted_label,label_correct,verifier_valid,trace_grounded,direct_f1,closure_f1,first_violation_step,num_violations,num_formula_violations,question,gold_relations,pred_edges,answer
te3_test_nyt_20130321_cyprus_l209,tempeval_relation,SIMULTANEOUS,BEFORE,0,1,1,0.0,0.0,,0,0,"Title:
For Euro Zone, a Cyprus Exit Would Have Little Impact

Passage:
""There have been too many bailouts in Europe; it's time to remove the air bags,"" said Stephen Jen, a former economist at the International Monetary Fund who runs a hedge fund in London. ""This is not a Lehman,"" he said, referring to the disastrous chain reaction touched off by the collapse of Lehman Brothers in 2008. Eric Dor is a French economist who has studied the mechanics of how a country might remove itself from the monetary union. By his calculations, the euro zone - through its central banking system and its national banks - has just 27 billion euros in outstanding credit exposure to Cyprus. That is a mere rounding error compared with the euro zone G.D.P. of 9.4 trillion euros. Estimates of the potential cost if Greece had been forced into a disorderly euro exit have ranged from 200 billion euros to 800 billion euros, given the larger exposure that the European Central Bank and European banks had to the country. ""This explains why Germany and others are putting so much pressure on Cyprus,"" said Mr. Dor, head of research at the Ieseg School of Management in Lille, France. ""They are saying we can take the risk of pushing Cyprus out of the euro zone, and that Europe can take the losses without going broke.""

Determine the temporal relation between the following event mentions.
- said [ei21]
- said [ei35]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""said [ei21]"", ""said [ei35]"", ""SIMULTANEOUS""]]","[[""said [ei21]"", ""said [ei35]"", ""BEFORE""]]",BEFORE
te3_test_nyt_20130321_cyprus_l215,tempeval_relation,AFTER,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
For Euro Zone, a Cyprus Exit Would Have Little Impact

Passage:
Mr. Dor notes that the current euro zonewide system of insuring bank deposits up to 100,000 euros was put in place after the financial panic that followed the Lehman collapse. Those deposits are supposed to be insured by national governments.

Determine the temporal relation between the following event mentions.
- put [ei42]
- panic [ei2017]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""put [ei42]"", ""panic [ei2017]"", ""AFTER""]]","[[""panic"", ""put"", ""BEFORE""]]",BEFORE
te3_test_nyt_20130321_cyprus_l217,tempeval_relation,AFTER,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
For Euro Zone, a Cyprus Exit Would Have Little Impact

Passage:
A hasty expulsion from the euro zone would make the savings of the Cypriot people all the more evanescent, once they are converted back into Cypriot pounds, the currency Cyprus used before adopting the euro in 2007.

Determine the temporal relation between the following event mentions.
- evanescent [ei2101]
- converted [ei55]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""evanescent [ei2101]"", ""converted [ei55]"", ""AFTER""]]","[[""converted"", ""evanescent"", ""BEFORE""]]",BEFORE
te3_test_nyt_20130321_cyprus_l218,tempeval_relation,SIMULTANEOUS,BEFORE,0,1,1,0.0,0.0,,0,0,"Title:
For Euro Zone, a Cyprus Exit Would Have Little Impact

Passage:
""There have been too many bailouts in Europe; it's time to remove the air bags,"" said Stephen Jen, a former economist at the International Monetary Fund who runs a hedge fund in London. ""This is not a Lehman,"" he said, referring to the disastrous chain reaction touched off by the collapse of Lehman Brothers in 2008. Eric Dor is a French economist who has studied the mechanics of how a country might remove itself from the monetary union. By his calculations, the euro zone - through its central banking system and its national banks - has just 27 billion euros in outstanding credit exposure to Cyprus. That is a mere rounding error compared with the euro zone G.D.P. of 9.4 trillion euros. Estimates of the potential cost if Greece had been forced into a disorderly euro exit have ranged from 200 billion euros to 800 billion euros, given the larger exposure that the European Central Bank and European banks had to the country. ""This explains why Germany and others are putting so much pressure on Cyprus,"" said Mr. Dor, head of research at the Ieseg School of Management in Lille, France. ""They are saying we can take the risk of pushing Cyprus out of the euro zone, and that Europe can take the losses without going broke."" Mr. Dor notes that the current euro zonewide system of insuring bank deposits up to 100,000 euros was put in place after the financial panic that followed the Lehman collapse. Those deposits are supposed to be insured by national governments.

Determine the temporal relation between the following event mentions.
- said [ei21]
- notes [ei41]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""said [ei21]"", ""notes [ei41]"", ""SIMULTANEOUS""]]","[[""said [ei21]"", ""notes [ei41]"", ""BEFORE""]]",BEFORE
te3_test_nyt_20130321_sarcozy_l3,tempeval_relation,AFTER,AFTER,1,1,1,0.0,1.0,,0,0,"Title:
France: Sarkozy Faces Investigation

Passage:
Former President Nicolas Sarkozy was informed Thursday that he would face a formal investigation into whether he abused the frailty of Liliane Bettencourt, 90, the heiress to the L'Oreal fortune and France's richest woman, to get funds for his 2007 presidential campaign. Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt, either personally or through his party treasurer at the time, Eric Woerth, as alleged by her former butler. Mr. Sarkozy's lawyer, Thierry Herzog, called the judge's decision, which indicates that the judge believes that Mr. Sarkozy probably committed a crime, ""incoherent"" and ""unjust."" The lawyer said he would appeal. The ruling does not necessarily mean that Mr. Sarkozy, who lost his re-election bid last May and with it his presidential immunity from prosecution, will stand trial.

Determine the temporal relation between the following event mentions.
- face [ei2]
- informed [ei1]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""face [ei2]"", ""informed [ei1]"", ""AFTER""]]","[[""informed [ei1]"", ""face [ei2]"", ""BEFORE""]]",BEFORE
te3_test_nyt_20130321_sarcozy_l4,tempeval_relation,BEFORE,BEFORE,1,1,1,1.0,1.0,,0,0,"Title:
France: Sarkozy Faces Investigation

Passage:
Former President Nicolas Sarkozy was informed Thursday that he would face a formal investigation into whether he abused the frailty of Liliane Bettencourt, 90, the heiress to the L'Oreal fortune and France's richest woman, to get funds for his 2007 presidential campaign. Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt, either personally or through his party treasurer at the time, Eric Woerth, as alleged by her former butler. Mr. Sarkozy's lawyer, Thierry Herzog, called the judge's decision, which indicates that the judge believes that Mr. Sarkozy probably committed a crime, ""incoherent"" and ""unjust."" The lawyer said he would appeal. The ruling does not necessarily mean that Mr. Sarkozy, who lost his re-election bid last May and with it his presidential immunity from prosecution, will stand trial.

Determine the temporal relation between the following event mentions.
- abused [ei3]
- informed [ei1]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""abused [ei3]"", ""informed [ei1]"", ""BEFORE""]]","[[""abused [ei3]"", ""informed [ei1]"", ""BEFORE""]]",BEFORE
te3_test_nyt_20130321_sarcozy_l5,tempeval_relation,BEFORE,BEFORE,1,1,1,1.0,1.0,,0,0,"Title:
France: Sarkozy Faces Investigation

Passage:
Former President Nicolas Sarkozy was informed Thursday that he would face a formal investigation into whether he abused the frailty of Liliane Bettencourt, 90, the heiress to the L'Oreal fortune and France's richest woman, to get funds for his 2007 presidential campaign. Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt, either personally or through his party treasurer at the time, Eric Woerth, as alleged by her former butler. Mr. Sarkozy's lawyer, Thierry Herzog, called the judge's decision, which indicates that the judge believes that Mr. Sarkozy probably committed a crime, ""incoherent"" and ""unjust."" The lawyer said he would appeal. The ruling does not necessarily mean that Mr. Sarkozy, who lost his re-election bid last May and with it his presidential immunity from prosecution, will stand trial.

Determine the temporal relation between the following event mentions.
- get [ei4]
- informed [ei1]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""get [ei4]"", ""informed [ei1]"", ""BEFORE""]]","[[""get [ei4]"", ""informed [ei1]"", ""BEFORE""]]",BEFORE
te3_test_nyt_20130321_sarcozy_l7,tempeval_relation,AFTER,BEFORE,0,1,1,0.0,0.0,,0,0,"Title:
France: Sarkozy Faces Investigation

Passage:
Former President Nicolas Sarkozy was informed Thursday that he would face a formal investigation into whether he abused the frailty of Liliane Bettencourt, 90, the heiress to the L'Oreal fortune and France's richest woman, to get funds for his 2007 presidential campaign. Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt, either personally or through his party treasurer at the time, Eric Woerth, as alleged by her former butler. Mr. Sarkozy's lawyer, Thierry Herzog, called the judge's decision, which indicates that the judge believes that Mr. Sarkozy probably committed a crime, ""incoherent"" and ""unjust."" The lawyer said he would appeal. The ruling does not necessarily mean that Mr. Sarkozy, who lost his re-election bid last May and with it his presidential immunity from prosecution, will stand trial.

Determine the temporal relation between the following event mentions.
- informed [ei1]
- denied [ei5]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""informed [ei1]"", ""denied [ei5]"", ""AFTER""]]","[[""informed [ei1]"", ""denied [ei5]"", ""BEFORE""]]",BEFORE
te3_test_nyt_20130321_sarcozy_l8,tempeval_relation,BEFORE,BEFORE,1,1,1,1.0,1.0,,0,0,"Title:
France: Sarkozy Faces Investigation

Passage:
Former President Nicolas Sarkozy was informed Thursday that he would face a formal investigation into whether he abused the frailty of Liliane Bettencourt, 90, the heiress to the L'Oreal fortune and France's richest woman, to get funds for his 2007 presidential campaign. Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt, either personally or through his party treasurer at the time, Eric Woerth, as alleged by her former butler. Mr. Sarkozy's lawyer, Thierry Herzog, called the judge's decision, which indicates that the judge believes that Mr. Sarkozy probably committed a crime, ""incoherent"" and ""unjust."" The lawyer said he would appeal. The ruling does not necessarily mean that Mr. Sarkozy, who lost his re-election bid last May and with it his presidential immunity from prosecution, will stand trial.

Determine the temporal relation between the following event mentions.
- accepting [ei6]
- denied [ei5]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""accepting [ei6]"", ""denied [ei5]"", ""BEFORE""]]","[[""accepting [ei6]"", ""denied [ei5]"", ""BEFORE""]]",BEFORE
te3_test_nyt_20130321_sarcozy_l11,tempeval_relation,BEFORE,BEFORE,1,1,1,1.0,1.0,,0,0,"Title:
France: Sarkozy Faces Investigation

Passage:
Former President Nicolas Sarkozy was informed Thursday that he would face a formal investigation into whether he abused the frailty of Liliane Bettencourt, 90, the heiress to the L'Oreal fortune and France's richest woman, to get funds for his 2007 presidential campaign. Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt, either personally or through his party treasurer at the time, Eric Woerth, as alleged by her former butler. Mr. Sarkozy's lawyer, Thierry Herzog, called the judge's decision, which indicates that the judge believes that Mr. Sarkozy probably committed a crime, ""incoherent"" and ""unjust."" The lawyer said he would appeal. The ruling does not necessarily mean that Mr. Sarkozy, who lost his re-election bid last May and with it his presidential immunity from prosecution, will stand trial.

Determine the temporal relation between the following event mentions.
- denied [ei5]
- called [ei8]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""denied [ei5]"", ""called [ei8]"", ""BEFORE""]]","[[""denied [ei5]"", ""called [ei8]"", ""BEFORE""]]",BEFORE
te3_test_nyt_20130321_sarcozy_l12,tempeval_relation,BEFORE,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
France: Sarkozy Faces Investigation

Passage:
Former President Nicolas Sarkozy was informed Thursday that he would face a formal investigation into whether he abused the frailty of Liliane Bettencourt, 90, the heiress to the L'Oreal fortune and France's richest woman, to get funds for his 2007 presidential campaign. Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt, either personally or through his party treasurer at the time, Eric Woerth, as alleged by her former butler. Mr. Sarkozy's lawyer, Thierry Herzog, called the judge's decision, which indicates that the judge believes that Mr. Sarkozy probably committed a crime, ""incoherent"" and ""unjust."" The lawyer said he would appeal. The ruling does not necessarily mean that Mr. Sarkozy, who lost his re-election bid last May and with it his presidential immunity from prosecution, will stand trial.

Determine the temporal relation between the following event mentions.
- decision [ei9]
- called [ei8]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""decision [ei9]"", ""called [ei8]"", ""BEFORE""]]","[[""decision"", ""called"", ""BEFORE""]]",BEFORE
te3_test_nyt_20130321_sarcozy_l14,tempeval_relation,BEFORE,BEFORE,1,1,1,1.0,1.0,,0,0,"Title:
France: Sarkozy Faces Investigation

Passage:
Former President Nicolas Sarkozy was informed Thursday that he would face a formal investigation into whether he abused the frailty of Liliane Bettencourt, 90, the heiress to the L'Oreal fortune and France's richest woman, to get funds for his 2007 presidential campaign. Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt, either personally or through his party treasurer at the time, Eric Woerth, as alleged by her former butler. Mr. Sarkozy's lawyer, Thierry Herzog, called the judge's decision, which indicates that the judge believes that Mr. Sarkozy probably committed a crime, ""incoherent"" and ""unjust."" The lawyer said he would appeal. The ruling does not necessarily mean that Mr. Sarkozy, who lost his re-election bid last May and with it his presidential immunity from prosecution, will stand trial.

Determine the temporal relation between the following event mentions.
- believes [ei11]
- called [ei8]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""believes [ei11]"", ""called [ei8]"", ""BEFORE""]]","[[""believes [ei11]"", ""called [ei8]"", ""BEFORE""]]",BEFORE
te3_test_nyt_20130321_sarcozy_l17,tempeval_relation,SIMULTANEOUS,BEFORE,0,1,1,0.0,0.0,,0,0,"Title:
France: Sarkozy Faces Investigation

Passage:
Former President Nicolas Sarkozy was informed Thursday that he would face a formal investigation into whether he abused the frailty of Liliane Bettencourt, 90, the heiress to the L'Oreal fortune and France's richest woman, to get funds for his 2007 presidential campaign. Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt, either personally or through his party treasurer at the time, Eric Woerth, as alleged by her former butler. Mr. Sarkozy's lawyer, Thierry Herzog, called the judge's decision, which indicates that the judge believes that Mr. Sarkozy probably committed a crime, ""incoherent"" and ""unjust."" The lawyer said he would appeal. The ruling does not necessarily mean that Mr. Sarkozy, who lost his re-election bid last May and with it his presidential immunity from prosecution, will stand trial.

Determine the temporal relation between the following event mentions.
- called [ei8]
- said [ei13]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""called [ei8]"", ""said [ei13]"", ""SIMULTANEOUS""]]","[[""called [ei8]"", ""said [ei13]"", ""BEFORE""]]",BEFORE
