task_id,category,gold_label,predicted_label,label_correct,verifier_valid,trace_grounded,direct_f1,closure_f1,first_violation_step,num_violations,num_formula_violations,question,gold_relations,pred_edges,answer
te3_test_nyt_20130321_women_senate_l50,tempeval_relation,BEFORE,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
Once Few, Women Hold More Power in Senate

Passage:
""We are growing in number,"" said Senator Amy Klobuchar, Democrat of Minnesota. ""But more importantly, we are growing in our power. When I first started just six years ago, it was unusual to have a woman managing a bill."" Just as important, even male senators say, is the potential the women hold for changing the tenor of the Senate and pushing for compromise in the highly partisan atmosphere on Capitol Hill.

Determine the temporal relation between the following event mentions.
- started [ei26]
- hold [ei29]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""started [ei26]"", ""hold [ei29]"", ""BEFORE""]]","[[""started"", ""hold"", ""BEFORE""]]",BEFORE
te3_test_nyt_20130321_women_senate_l56,tempeval_relation,SIMULTANEOUS,SIMULTANEOUS,1,1,1,1.0,0.0,,0,0,"Title:
Once Few, Women Hold More Power in Senate

Passage:
""I don't want to generalize, because this isn't true of all of them, but they tend to be interested in finding common ground,"" said Senator Rob Portman, Republican of Ohio. ""So I think it's going to have, and is having, a positive impact on the Senate.""

Determine the temporal relation between the following event mentions.
- want [ei32]
- said [ei36]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""want [ei32]"", ""said [ei36]"", ""SIMULTANEOUS""]]","[[""want [ei32]"", ""said [ei36]"", ""SIMULTANEOUS""]]",SIMULTANEOUS
te3_test_nyt_20130321_women_senate_l63,tempeval_relation,AFTER,SIMULTANEOUS,0,1,1,0.0,0.0,,0,0,"Title:
Once Few, Women Hold More Power in Senate

Passage:
""I don't want to generalize, because this isn't true of all of them, but they tend to be interested in finding common ground,"" said Senator Rob Portman, Republican of Ohio. ""So I think it's going to have, and is having, a positive impact on the Senate.""

Determine the temporal relation between the following event mentions.
- impact [ei39]
- think [ei37]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""impact [ei39]"", ""think [ei37]"", ""AFTER""]]","[[""think [ei37]"", ""impact [ei39]"", ""SIMULTANEOUS""]]",SIMULTANEOUS
te3_test_nyt_20130321_women_senate_l66,tempeval_relation,AFTER,AFTER,1,1,1,0.0,1.0,,0,0,"Title:
Once Few, Women Hold More Power in Senate

Passage:
While partisan division is the central characteristic of the modern Congress, women have begun to crack away at the gridlock by forming coalitions that have surprised leaders of both parties. Senator Kirsten E. Gillibrand, Democrat of New York, and Senator Susan Collins, Republican of Maine, led the repeal in the Senate of ""don't ask, don't tell"" in 2010, allowing gay men and women to serve openly in the military.

Determine the temporal relation between the following event mentions.
- crack [ei41]
- begun [ei40]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""crack [ei41]"", ""begun [ei40]"", ""AFTER""]]","[[""begun [ei40]"", ""crack [ei41]"", ""BEFORE""]]",BEFORE
te3_test_nyt_20130321_women_senate_l67,tempeval_relation,SIMULTANEOUS,SIMULTANEOUS,1,1,1,1.0,0.0,,0,0,"Title:
Once Few, Women Hold More Power in Senate

Passage:
While partisan division is the central characteristic of the modern Congress, women have begun to crack away at the gridlock by forming coalitions that have surprised leaders of both parties. Senator Kirsten E. Gillibrand, Democrat of New York, and Senator Susan Collins, Republican of Maine, led the repeal in the Senate of ""don't ask, don't tell"" in 2010, allowing gay men and women to serve openly in the military.

Determine the temporal relation between the following event mentions.
- forming [ei42]
- begun [ei40]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""forming [ei42]"", ""begun [ei40]"", ""SIMULTANEOUS""]]","[[""forming [ei42]"", ""begun [ei40]"", ""SIMULTANEOUS""]]",SIMULTANEOUS
te3_test_nyt_20130321_women_senate_l72,tempeval_relation,SIMULTANEOUS,AFTER,0,1,1,0.0,0.0,,0,0,"Title:
Once Few, Women Hold More Power in Senate

Passage:
While partisan division is the central characteristic of the modern Congress, women have begun to crack away at the gridlock by forming coalitions that have surprised leaders of both parties. Senator Kirsten E. Gillibrand, Democrat of New York, and Senator Susan Collins, Republican of Maine, led the repeal in the Senate of ""don't ask, don't tell"" in 2010, allowing gay men and women to serve openly in the military.

Determine the temporal relation between the following event mentions.
- repeal [ei44]
- led [ei43]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""repeal [ei44]"", ""led [ei43]"", ""SIMULTANEOUS""]]","[[""led [ei43]"", ""repeal [ei44]"", ""BEFORE""]]",BEFORE
te3_test_nyt_20130321_women_senate_l75,tempeval_relation,SIMULTANEOUS,AFTER,0,1,1,0.0,0.0,,0,0,"Title:
Once Few, Women Hold More Power in Senate

Passage:
While partisan division is the central characteristic of the modern Congress, women have begun to crack away at the gridlock by forming coalitions that have surprised leaders of both parties. Senator Kirsten E. Gillibrand, Democrat of New York, and Senator Susan Collins, Republican of Maine, led the repeal in the Senate of ""don't ask, don't tell"" in 2010, allowing gay men and women to serve openly in the military.

Determine the temporal relation between the following event mentions.
- allowing [ei47]
- led [ei43]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""allowing [ei47]"", ""led [ei43]"", ""SIMULTANEOUS""]]","[[""led [ei43]"", ""allowing [ei47]"", ""BEFORE""]]",BEFORE
te3_test_nyt_20130321_women_senate_l76,tempeval_relation,AFTER,UNKNOWN,0,1,1,0.0,0.0,,0,0,"Title:
Once Few, Women Hold More Power in Senate

Passage:
While partisan division is the central characteristic of the modern Congress, women have begun to crack away at the gridlock by forming coalitions that have surprised leaders of both parties. Senator Kirsten E. Gillibrand, Democrat of New York, and Senator Susan Collins, Republican of Maine, led the repeal in the Senate of ""don't ask, don't tell"" in 2010, allowing gay men and women to serve openly in the military.

Determine the temporal relation between the following event mentions.
- serve [ei48]
- led [ei43]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""serve [ei48]"", ""led [ei43]"", ""AFTER""]]",[],UNKNOWN
te3_test_nyt_20130321_women_senate_l80,tempeval_relation,BEFORE,UNKNOWN,0,1,1,0.0,0.0,,0,0,"Title:
Once Few, Women Hold More Power in Senate

Passage:
While partisan division is the central characteristic of the modern Congress, women have begun to crack away at the gridlock by forming coalitions that have surprised leaders of both parties. Senator Kirsten E. Gillibrand, Democrat of New York, and Senator Susan Collins, Republican of Maine, led the repeal in the Senate of ""don't ask, don't tell"" in 2010, allowing gay men and women to serve openly in the military. This year, all four of the female Senate Republicans split with their party and voted with Senate Democrats to reauthorize the Violence Against Women Act, which had lapsed during the last Congress.

Determine the temporal relation between the following event mentions.
- led [ei43]
- split [ei49]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""led [ei43]"", ""split [ei49]"", ""BEFORE""]]",[],UNKNOWN
te3_test_nyt_20130321_women_senate_l81,tempeval_relation,SIMULTANEOUS,AFTER,0,1,1,0.0,0.0,,0,0,"Title:
Once Few, Women Hold More Power in Senate

Passage:
This year, all four of the female Senate Republicans split with their party and voted with Senate Democrats to reauthorize the Violence Against Women Act, which had lapsed during the last Congress.

Determine the temporal relation between the following event mentions.
- voted [ei50]
- split [ei49]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""voted [ei50]"", ""split [ei49]"", ""SIMULTANEOUS""]]","[[""split [ei49]"", ""voted [ei50]"", ""BEFORE""]]",BEFORE
te3_test_nyt_20130321_women_senate_l82,tempeval_relation,AFTER,AFTER,1,1,1,0.0,1.0,,0,0,"Title:
Once Few, Women Hold More Power in Senate

Passage:
This year, all four of the female Senate Republicans split with their party and voted with Senate Democrats to reauthorize the Violence Against Women Act, which had lapsed during the last Congress.

Determine the temporal relation between the following event mentions.
- reauthorize [ei51]
- split [ei49]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""reauthorize [ei51]"", ""split [ei49]"", ""AFTER""]]","[[""split [ei49]"", ""reauthorize [ei51]"", ""BEFORE""]]",BEFORE
te3_test_nyt_20130321_women_senate_l84,tempeval_relation,BEFORE,AFTER,0,1,1,0.0,0.0,,0,0,"Title:
Once Few, Women Hold More Power in Senate

Passage:
This year, all four of the female Senate Republicans split with their party and voted with Senate Democrats to reauthorize the Violence Against Women Act, which had lapsed during the last Congress.

Determine the temporal relation between the following event mentions.
- lapsed [ei53]
- split [ei49]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""lapsed [ei53]"", ""split [ei49]"", ""BEFORE""]]","[[""split [ei49]"", ""lapsed [ei53]"", ""BEFORE""]]",BEFORE
te3_test_nyt_20130321_women_senate_l114,tempeval_relation,AFTER,BEFORE,0,1,1,0.0,0.0,,0,0,"Title:
Once Few, Women Hold More Power in Senate

Passage:
This year, all four of the female Senate Republicans split with their party and voted with Senate Democrats to reauthorize the Violence Against Women Act, which had lapsed during the last Congress.

Determine the temporal relation between the following event mentions.
- lapsed [ei53]
- Congress [ei1002]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""lapsed [ei53]"", ""Congress [ei1002]"", ""AFTER""]]","[[""lapsed [ei53]"", ""Congress [ei1002]"", ""BEFORE""]]",BEFORE
te3_test_nyt_20130321_women_senate_l116,tempeval_relation,AFTER,UNKNOWN,0,1,1,0.0,0.0,,0,0,"Title:
Once Few, Women Hold More Power in Senate

Passage:
In the 90 years since Rebecca Felton of Georgia became the first woman in the United States Senate - sworn in for a mere 24 hours - women remain an anomaly in the upper chamber. But with 20 female senators now in office, an all-time high, women have morphed from the curiosity they were for much of the 20th century into an important new force on key committees and legislation.

Determine the temporal relation between the following event mentions.
- curiosity [ei1010]
- morphed [ei1000012]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""curiosity [ei1010]"", ""morphed [ei1000012]"", ""AFTER""]]",[],UNKNOWN
te3_test_nyt_20130322_strange_computer_l2,tempeval_relation,AFTER,SIMULTANEOUS,0,1,1,0.0,0.0,,0,0,"Title:
A Strange Computer Promises Great Speed

Passage:
But a powerful new type of computer that is about to be commercially deployed by a major American military contractor is taking computing into the strange, subatomic realm of quantum mechanics. In that infinitesimal neighborhood, common sense logic no longer seems to apply. A one can be a one, or it can be a one and a zero and everything in between  all at the same time.

Determine the temporal relation between the following event mentions.
- deployed [ei1]
- taking [ei2]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""deployed [ei1]"", ""taking [ei2]"", ""AFTER""]]","[[""deployed [ei1]"", ""taking [ei2]"", ""SIMULTANEOUS""]]",SIMULTANEOUS
te3_test_nyt_20130322_strange_computer_l10,tempeval_relation,SIMULTANEOUS,BEFORE,0,1,1,0.0,0.0,,0,0,"Title:
A Strange Computer Promises Great Speed

Passage:
It sounds preposterous, particularly to those familiar with the yes/no world of conventional computing. But academic researchers and scientists at companies like Microsoft, I.B.M. and Hewlett-Packard have been working to develop quantum computers.

Determine the temporal relation between the following event mentions.
- develop [ei7]
- working [ei6]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""develop [ei7]"", ""working [ei6]"", ""SIMULTANEOUS""]]","[[""develop [ei7]"", ""working [ei6]"", ""BEFORE""]]",BEFORE
te3_test_nyt_20130322_strange_computer_l14,tempeval_relation,BEFORE,BEFORE,1,1,1,1.0,1.0,,0,0,"Title:
A Strange Computer Promises Great Speed

Passage:
Now, Lockheed Martin  which bought an early version of such a computer from the Canadian company D-Wave Systems two years ago  is confident enough in the technology to upgrade it to commercial scale, becoming the first company to use quantum computing as part of its business.

Determine the temporal relation between the following event mentions.
- bought [ei8]
- confident [ei9]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""bought [ei8]"", ""confident [ei9]"", ""BEFORE""]]","[[""bought [ei8]"", ""confident [ei9]"", ""BEFORE""]]",BEFORE
te3_test_nyt_20130322_strange_computer_l15,tempeval_relation,SIMULTANEOUS,BEFORE,0,1,1,0.0,0.0,,0,0,"Title:
A Strange Computer Promises Great Speed

Passage:
Now, Lockheed Martin  which bought an early version of such a computer from the Canadian company D-Wave Systems two years ago  is confident enough in the technology to upgrade it to commercial scale, becoming the first company to use quantum computing as part of its business.

Determine the temporal relation between the following event mentions.
- upgrade [ei10]
- confident [ei9]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""upgrade [ei10]"", ""confident [ei9]"", ""SIMULTANEOUS""]]","[[""confident [ei9]"", ""upgrade [ei10]"", ""AFTER""]]",AFTER
te3_test_nyt_20130322_strange_computer_l26,tempeval_relation,BEFORE,UNKNOWN,0,1,1,0.0,0.0,,0,0,"Title:
A Strange Computer Promises Great Speed

Passage:
Skeptics say that D-Wave has yet to prove to outside scientists that it has solved the myriad challenges involved in quantum computation. But if it performs as Lockheed and D-Wave expect, the design could be used to supercharge even the most powerful systems, solving some science and business problems millions of times faster than can be done today.

Determine the temporal relation between the following event mentions.
- say [ei14]
- performs [ei18]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""say [ei14]"", ""performs [ei18]"", ""BEFORE""]]",[],UNKNOWN
